Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Returned
1960,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0.0,14.615700000000004,0
1961,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.84999999999997,5,0.0,53.43299999999999,0
1962,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.80000000000001,6,0.0,6.768000000000001,0
1963,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0.0,6.5808,0
1964,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.900000000000002,5,0.0,11.703000000000001,0
1965,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0.0,17.177399999999977,0
1966,CA-2021-110905,2021-09-10,2021-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807.0,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0.0,7.253999999999998,0
1967,CA-2021-165841,2021-12-21,2021-12-28,Standard Class,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,7501.0,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.96999999999997,3,0.0,78.9516,0
1968,CA-2021-165841,2021-12-21,2021-12-28,Standard Class,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,7501.0,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0.0,20.154999999999994,0
1969,CA-2021-165841,2021-12-21,2021-12-28,Standard Class,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,7501.0,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0.0,79.8912,0
1970,CA-2021-117485,2021-09-23,2021-09-29,Standard Class,BD-11320,Bill Donatelli,Consumer,Tulsa,Oklahoma,74133.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0.0,102.18599999999998,0
1971,CA-2021-140242,2021-05-06,2021-05-11,Standard Class,ML-17755,Max Ludwig,Home Office,Chicago,Illinois,60623.0,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,3,0.2,0.6407999999999998,0
1972,CA-2021-140242,2021-05-06,2021-05-11,Standard Class,ML-17755,Max Ludwig,Home Office,Chicago,Illinois,60623.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74399999999997,7,0.2,76.63949999999998,0
1973,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.103999999999999,4,0.8,-8.676800000000002,1
1973,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.103999999999999,4,0.8,-8.676800000000002,1
1973,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.103999999999999,4,0.8,-8.676800000000002,1
1974,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.8960000000000004,2,0.2,0.4705999999999998,1
1974,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.8960000000000004,2,0.2,0.4705999999999998,1
1974,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.8960000000000004,2,0.2,0.4705999999999998,1
1975,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016000000000005,3,0.2,-2.188500000000003,1
1975,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016000000000005,3,0.2,-2.188500000000003,1
1975,CA-2018-148950,2018-12-14,2018-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016000000000005,3,0.2,-2.188500000000003,1
1976,CA-2018-110408,2018-10-18,2018-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,36116.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.96999999999997,3,0.0,11.03879999999998,0
1977,CA-2018-110408,2018-10-18,2018-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,36116.0,South,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0.0,362.68699999999995,0
1978,CA-2018-110408,2018-10-18,2018-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,36116.0,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0.0,70.96439999999998,0
1979,CA-2019-109939,2019-05-08,2019-05-12,Standard Class,AA-10375,Allen Armold,Consumer,Salem,Oregon,97301.0,West,OFF-AR-10000127,Office Supplies,Art,Newell 321,5.248,2,0.2,0.5903999999999991,0
1980,CA-2020-112669,2020-04-14,2020-04-14,Same Day,KT-16465,Kean Takahito,Consumer,Glendale,Arizona,85301.0,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.5360000000001,4,0.2,105.02279999999996,0
1981,CA-2020-112669,2020-04-14,2020-04-14,Same Day,KT-16465,Kean Takahito,Consumer,Glendale,Arizona,85301.0,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.297600000000003,0
1982,CA-2019-119592,2019-12-14,2019-12-16,Second Class,MM-18280,Muhammed MacIntyre,Corporate,Columbus,Georgia,31907.0,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2,0.0,1.8047999999999997,0
1983,CA-2018-122749,2018-12-03,2018-12-09,Standard Class,NG-18430,Nathan Gelder,Consumer,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0.0,134.3888,0
1984,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0.0,93.05519999999996,1
1984,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0.0,93.05519999999996,1
1984,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0.0,93.05519999999996,1
1985,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.507200000000001,1
1985,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.507200000000001,1
1985,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.507200000000001,1
1986,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0.0,12.3096,1
1986,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0.0,12.3096,1
1986,CA-2018-164721,2018-11-25,2018-11-27,Second Class,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0.0,12.3096,1
1987,CA-2020-147417,2020-07-25,2020-07-27,First Class,CB-12415,Christy Brittain,Consumer,Columbus,Ohio,43229.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.9759999999999,4,0.4,191.9968,0
1988,CA-2019-127509,2019-11-09,2019-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807.0,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22,3,0.0,7.921200000000001,0
1989,CA-2019-127509,2019-11-09,2019-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807.0,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0.0,215.11979999999994,0
1990,CA-2019-127509,2019-11-09,2019-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807.0,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0.0,12.3234,0
1991,CA-2019-127509,2019-11-09,2019-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807.0,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966,0
1992,CA-2021-111374,2021-02-24,2021-02-28,Standard Class,CB-12415,Christy Brittain,Consumer,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.799599999999998,0
1993,CA-2021-133648,2021-06-25,2021-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,Springfield,Oregon,97477.0,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.640000000000004,0
1994,CA-2021-133648,2021-06-25,2021-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,Springfield,Oregon,97477.0,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7347999999999992,0
1995,CA-2021-133648,2021-06-25,2021-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,Springfield,Oregon,97477.0,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195,0
1996,US-2021-147221,2021-12-02,2021-12-04,Second Class,JS-16030,Joy Smith,Consumer,Houston,Texas,77036.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.61999999999995,5,0.8,-766.012,0
1997,US-2021-147221,2021-12-02,2021-12-04,Second Class,JS-16030,Joy Smith,Consumer,Houston,Texas,77036.0,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.719599999999998,0
1998,CA-2018-131905,2018-02-06,2018-02-09,First Class,ND-18460,Neil Ducich,Corporate,Chesapeake,Virginia,23320.0,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.199999999999999,0
1999,CA-2018-131905,2018-02-06,2018-02-09,First Class,ND-18460,Neil Ducich,Corporate,Chesapeake,Virginia,23320.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0.0,42.018600000000006,0
2000,CA-2018-131905,2018-02-06,2018-02-09,First Class,ND-18460,Neil Ducich,Corporate,Chesapeake,Virginia,23320.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0.0,42.035499999999985,0
2001,CA-2021-166128,2021-04-11,2021-04-18,Standard Class,LW-17215,Luke Weiss,Consumer,Pasadena,California,91104.0,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95000000000002,5,0.0,21.994499999999988,0
2002,CA-2021-166128,2021-04-11,2021-04-18,Standard Class,LW-17215,Luke Weiss,Consumer,Pasadena,California,91104.0,West,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0.0,14.232399999999998,0
2003,CA-2021-163510,2021-12-25,2021-12-28,Second Class,JW-15955,Joni Wasserman,Consumer,Louisville,Kentucky,40214.0,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594000000000001,0
2004,CA-2021-163510,2021-12-25,2021-12-28,Second Class,JW-15955,Joni Wasserman,Consumer,Louisville,Kentucky,40214.0,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0.0,76.11249999999998,0
2005,US-2021-143028,2021-04-11,2021-04-18,Standard Class,SC-20050,Sample Company A,Home Office,Lubbock,Texas,79424.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.363999999999997,3,0.8,-17.046,0
2006,CA-2018-111150,2018-12-31,2019-01-04,Standard Class,RW-19630,Rob Williams,Corporate,Columbia,Missouri,65203.0,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0.0,11.575199999999999,0
2007,CA-2018-111150,2018-12-31,2019-01-04,Standard Class,RW-19630,Rob Williams,Corporate,Columbia,Missouri,65203.0,Central,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0.0,16.160200000000003,0
2008,CA-2021-165386,2021-08-03,2021-08-04,First Class,CM-12190,Charlotte Melton,Consumer,Chicago,Illinois,60623.0,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.37199999999999,2,0.3,-36.67439999999999,0
2009,CA-2018-116407,2018-11-15,2018-11-21,Standard Class,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,37604.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.47519999999999984,0
2010,CA-2018-116407,2018-11-15,2018-11-21,Standard Class,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,37604.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.05600000000004,2,0.2,29.14240000000001,0
2011,CA-2018-116407,2018-11-15,2018-11-21,Standard Class,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,37604.0,South,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.779999999999998,0
2012,CA-2019-155761,2019-12-11,2019-12-11,Same Day,SC-20800,Stuart Calhoun,Consumer,Houston,Texas,77041.0,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964,1
2012,CA-2019-155761,2019-12-11,2019-12-11,Same Day,SC-20800,Stuart Calhoun,Consumer,Houston,Texas,77041.0,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964,1
2013,CA-2019-155761,2019-12-11,2019-12-11,Same Day,SC-20800,Stuart Calhoun,Consumer,Houston,Texas,77041.0,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,0.2,4.634400000000001,1
2013,CA-2019-155761,2019-12-11,2019-12-11,Same Day,SC-20800,Stuart Calhoun,Consumer,Houston,Texas,77041.0,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,0.2,4.634400000000001,1
2014,CA-2020-145905,2020-09-18,2020-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,36830.0,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0.0,84.23520000000002,0
2015,CA-2020-145905,2020-09-18,2020-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,36830.0,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0.0,6.0168,0
2016,CA-2020-145905,2020-09-18,2020-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,36830.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.0104,0
2017,CA-2019-113110,2019-03-19,2019-03-23,Standard Class,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404.0,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684,0
2018,CA-2019-113110,2019-03-19,2019-03-23,Standard Class,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404.0,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0.0,6.8713999999999995,0
2019,CA-2019-113110,2019-03-19,2019-03-23,Standard Class,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404.0,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,0.0,8.6736,0
2020,CA-2019-113110,2019-03-19,2019-03-23,Standard Class,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404.0,West,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0.0,19.6686,0
2021,CA-2020-168354,2020-09-19,2020-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908.0,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0.0,481.86899999999986,0
2022,CA-2020-168354,2020-09-19,2020-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908.0,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.667999999999999,0
2023,CA-2020-168354,2020-09-19,2020-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908.0,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0.0,23.774400000000004,0
2024,CA-2020-168354,2020-09-19,2020-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908.0,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,0
2025,US-2021-111241,2021-08-20,2021-08-22,Second Class,GM-14500,Gene McClure,Consumer,Fresno,California,93727.0,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12000000000003,5,0.2,77.71399999999997,0
2026,CA-2019-114237,2019-03-13,2019-03-15,First Class,MC-17275,Marc Crier,Consumer,Seattle,Washington,98103.0,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488,0
2027,CA-2020-113516,2020-09-08,2020-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,Lancaster,California,93534.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.558399999999999,0
2028,CA-2020-113516,2020-09-08,2020-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,Lancaster,California,93534.0,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.13600000000001,4,0.2,23.497599999999995,0
2029,CA-2019-117961,2019-11-26,2019-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0.0,6.9231,0
2030,CA-2019-117961,2019-11-26,2019-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",104.9,5,0.0,25.176,0
2031,CA-2019-117961,2019-11-26,2019-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,61.04,4,0.0,30.52,0
2032,CA-2019-117961,2019-11-26,2019-11-30,Standard Class,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453.0,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0.0,5.1465,0
